p,k,size,order
13,7,8,4096
13,7,8,274
13,7,8,274
13,7,8,456
13,7,8,1366
13,7,8,4096
13,7,8,4096
13,7,8,456
13,7,8,1366
13,7,8,456
13,7,8,4096
13,7,8,456
13,7,8,456
13,7,8,4096
13,7,8,1366
13,7,8,274
13,7,8,4096
13,7,8,456
13,7,8,92
13,7,8,820
13,7,8,1366
13,7,8,40
13,7,8,1366
13,7,8,4096
13,7,8,4096
13,7,8,820
13,7,8,1366
13,7,8,456
13,7,8,4096
13,7,8,4096
13,7,8,1366
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,1366
13,7,8,4096
13,7,8,4096
13,7,8,456
13,7,8,1366
13,7,8,4096
13,7,8,586
13,7,8,4096
13,7,8,92
13,7,8,456
13,7,8,586
13,7,8,4096
13,7,8,1366
13,7,8,4096
13,7,8,4096
13,7,8,456
13,7,8,4096
13,7,8,4096
13,7,8,92
13,7,8,4096
13,7,8,456
13,7,8,92
13,7,8,316
13,7,8,316
13,7,8,1366
13,7,8,1366
13,7,8,4096
13,7,8,274
13,7,8,4096
13,7,8,316
13,7,8,4096
13,7,8,1366
13,7,8,586
13,7,8,274
13,7,8,274
13,7,8,1366
13,7,8,92
13,7,8,4096
13,7,8,586
13,7,8,1366
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,4096
13,7,8,92
13,7,8,4096
13,7,8,586
13,7,8,92
13,7,8,586
13,7,8,586
13,7,8,1366
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,316
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,118
13,7,9,196
13,7,9,4096
13,7,9,4096
13,7,9,316
13,7,9,586
13,7,9,586
13,7,9,4096
13,7,9,820
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,820
13,7,9,316
13,7,9,4096
13,7,9,586
13,7,9,1366
13,7,9,586
13,7,9,118
13,7,9,820
13,7,9,4096
13,7,9,4096
13,7,9,118
13,7,9,1366
13,7,9,4096
13,7,9,4096
13,7,9,586
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,196
13,7,9,118
13,7,9,4096
13,7,9,4096
13,7,9,820
13,7,9,4096
13,7,9,4096
13,7,9,586
13,7,9,4096
13,7,9,456
13,7,9,820
13,7,9,586
13,7,9,316
13,7,9,586
13,7,9,4096
13,7,9,118
13,7,9,456
13,7,9,1366
13,7,9,586
13,7,9,4096
13,7,9,316
13,7,9,586
13,7,9,586
13,7,9,1366
13,7,9,1366
13,7,9,586
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,456
13,7,9,196
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,4096
13,7,9,456
13,7,9,4096
13,7,9,118
13,7,9,196
13,7,9,16
13,7,9,4096
13,7,9,4096
13,7,9,820
13,7,9,4096
13,7,9,1366
13,7,9,586
13,7,9,456
13,7,9,586
13,7,9,4096
13,7,9,4096
13,7,9,820
13,7,9,456
13,7,9,586
13,7,9,586
13,7,9,1366
13,7,9,456
13,7,9,820
13,7,9,820
13,7,9,4096
13,7,10,64
13,7,10,1366
13,7,10,456
13,7,10,1366
13,7,10,4096
13,7,10,1366
13,7,10,1366
13,7,10,1366
13,7,10,1366
13,7,10,820
13,7,10,820
13,7,10,820
13,7,10,820
13,7,10,1366
13,7,10,1366
13,7,10,4096
13,7,10,820
13,7,10,1366
13,7,10,820
13,7,10,1366
13,7,10,4096
13,7,10,1366
13,7,10,1366
13,7,10,820
13,7,10,1366
13,7,10,64
13,7,10,1366
13,7,10,456
13,7,10,4096
13,7,10,1366
13,7,10,1366
13,7,10,820
13,7,10,820
13,7,10,4096
13,7,10,456
13,7,10,820
13,7,10,820
13,7,10,820
13,7,10,820
13,7,10,64
13,7,10,4096
13,7,10,1366
13,7,10,820
13,7,10,820
13,7,10,820
13,7,10,4096
13,7,10,1366
13,7,10,820
13,7,10,456
13,7,10,4096
13,7,10,4096
13,7,10,64
13,7,10,1366
13,7,10,820
13,7,10,4096
13,7,10,456
13,7,10,4096
13,7,10,4096
13,7,10,1366
13,7,10,1366
13,7,10,456
13,7,10,1366
13,7,10,1366
13,7,10,1366
13,7,10,820
13,7,10,64
13,7,10,456
13,7,10,1366
13,7,10,820
13,7,10,1366
13,7,10,4096
13,7,10,4096
13,7,10,456
13,7,10,1366
13,7,10,64
13,7,10,820
13,7,10,820
13,7,10,1366
13,7,10,1366
13,7,10,4096
13,7,10,456
13,7,10,64
13,7,10,1366
13,7,10,820
13,7,10,456
13,7,10,64
13,7,10,456
13,7,10,456
13,7,10,4096
13,7,10,456
13,7,10,820
13,7,10,4096
13,7,10,1366
13,7,10,1366
13,7,10,1366
13,7,10,1366
13,7,10,1366
13,7,10,64
13,7,10,4096
13,7,10,820
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,7,11,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,1,4096
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,4096
13,11,2,456
13,11,2,64
13,11,2,64
13,11,2,4096
13,11,2,1366
13,11,2,1366
13,11,2,456
13,11,2,820
13,11,2,456
13,11,2,4096
13,11,2,820
13,11,2,4096
13,11,2,1366
13,11,2,1366
13,11,2,456
13,11,2,820
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,4096
13,11,2,820
13,11,2,1366
13,11,2,820
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,4096
13,11,2,4096
13,11,2,820
13,11,2,4096
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,1366
13,11,2,456
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,1366
13,11,2,456
13,11,2,456
13,11,2,820
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,4096
13,11,2,4096
13,11,2,820
13,11,2,4096
13,11,2,4096
13,11,2,456
13,11,2,1366
13,11,2,1366
13,11,2,456
13,11,2,64
13,11,2,456
13,11,2,4096
13,11,2,1366
13,11,2,4096
13,11,2,4096
13,11,2,820
13,11,2,456
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,4096
13,11,2,4096
13,11,2,820
13,11,2,1366
13,11,2,456
13,11,2,1366
13,11,2,820
13,11,2,820
13,11,2,4096
13,11,2,1366
13,11,2,820
13,11,2,820
13,11,2,64
13,11,2,1366
13,11,2,1366
13,11,2,820
13,11,2,4096
13,11,2,64
13,11,2,4096
13,11,2,64
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,456
13,11,3,4096
13,11,3,4096
13,11,3,586
13,11,3,316
13,11,3,16
13,11,3,4096
13,11,3,118
13,11,3,586
13,11,3,4096
13,11,3,1366
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,118
13,11,3,586
13,11,3,820
13,11,3,586
13,11,3,1366
13,11,3,586
13,11,3,4096
13,11,3,820
13,11,3,586
13,11,3,4096
13,11,3,316
13,11,3,456
13,11,3,820
13,11,3,586
13,11,3,118
13,11,3,118
13,11,3,586
13,11,3,4096
13,11,3,4096
13,11,3,586
13,11,3,820
13,11,3,316
13,11,3,316
13,11,3,4096
13,11,3,316
13,11,3,4096
13,11,3,4096
13,11,3,586
13,11,3,4096
13,11,3,4096
13,11,3,456
13,11,3,820
13,11,3,4096
13,11,3,4096
13,11,3,820
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,316
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,16
13,11,3,820
13,11,3,196
13,11,3,4096
13,11,3,456
13,11,3,4096
13,11,3,16
13,11,3,118
13,11,3,4096
13,11,3,4096
13,11,3,586
13,11,3,4096
13,11,3,820
13,11,3,4096
13,11,3,4096
13,11,3,820
13,11,3,316
13,11,3,1366
13,11,3,4096
13,11,3,316
13,11,3,4096
13,11,3,820
13,11,3,456
13,11,3,4096
13,11,3,1366
13,11,3,4096
13,11,3,4096
13,11,3,316
13,11,3,820
13,11,3,586
13,11,3,4096
13,11,3,820
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,4096
13,11,3,586
13,11,3,4096
13,11,3,586
13,11,4,4096
13,11,4,274
13,11,4,4096
13,11,4,8
13,11,4,456
13,11,4,22
13,11,4,456
13,11,4,456
13,11,4,820
13,11,4,1366
13,11,4,4096
13,11,4,820
13,11,4,4096
13,11,4,40
13,11,4,4096
13,11,4,1366
13,11,4,4096
13,11,4,40
13,11,4,316
13,11,4,4096
13,11,4,1366
13,11,4,4096
13,11,4,274
13,11,4,4096
13,11,4,820
13,11,4,92
13,11,4,586
13,11,4,4096
13,11,4,456
13,11,4,4096
13,11,4,106
13,11,4,1366
13,11,4,820
13,11,4,4096
13,11,4,4096
13,11,4,4096
13,11,4,4096
13,11,4,1366
13,11,4,92
13,11,4,4096
13,11,4,4096
13,11,4,8
13,11,4,40
13,11,4,4096
13,11,4,4096
13,11,4,820
13,11,4,456
13,11,4,4096
13,11,4,1366
13,11,4,4096
13,11,4,1366
13,11,4,4096
13,11,4,1366
13,11,4,274
13,11,4,456
13,11,4,274
13,11,4,1366
13,11,4,1366
13,11,4,4096
13,11,4,4096
13,11,4,196
13,11,4,4096
13,11,4,4096
13,11,4,586
13,11,4,22
13,11,4,274
13,11,4,40
13,11,4,4096
13,11,4,4096
13,11,4,456
13,11,4,4096
13,11,4,1366
13,11,4,4096
13,11,4,4096
13,11,4,4096
13,11,4,820
13,11,4,316
13,11,4,92
13,11,4,92
13,11,4,586
13,11,4,1366
13,11,4,196
13,11,4,1366
13,11,4,316
13,11,4,1366
13,11,4,274
13,11,4,4096
13,11,4,1366
13,11,4,456
13,11,4,274
13,11,4,4096
13,11,4,22
13,11,4,4096
13,11,4,4096
13,11,4,196
13,11,4,1366
13,11,4,4096
13,11,4,40
13,11,4,4096
13,11,4,274
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,316
13,11,5,820
13,11,5,456
13,11,5,4096
13,11,5,4096
13,11,5,586
13,11,5,1366
13,11,5,1366
13,11,5,586
13,11,5,4096
13,11,5,586
13,11,5,4096
13,11,5,1366
13,11,5,274
13,11,5,4096
13,11,5,456
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,274
13,11,5,4096
13,11,5,456
13,11,5,4096
13,11,5,4096
13,11,5,820
13,11,5,4096
13,11,5,820
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,820
13,11,5,4096
13,11,5,4096
13,11,5,820
13,11,5,1366
13,11,5,820
13,11,5,456
13,11,5,1366
13,11,5,196
13,11,5,1366
13,11,5,586
13,11,5,1366
13,11,5,4096
13,11,5,1366
13,11,5,4096
13,11,5,4096
13,11,5,92
13,11,5,4096
13,11,5,36
13,11,5,456
13,11,5,274
13,11,5,820
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,586
13,11,5,586
13,11,5,4096
13,11,5,4096
13,11,5,92
13,11,5,316
13,11,5,4096
13,11,5,316
13,11,5,4096
13,11,5,4096
13,11,5,456
13,11,5,820
13,11,5,1366
13,11,5,316
13,11,5,4096
13,11,5,316
13,11,5,4096
13,11,5,92
13,11,5,456
13,11,5,274
13,11,5,4096
13,11,5,4096
13,11,5,456
13,11,5,1366
13,11,5,274
13,11,5,274
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,586
13,11,5,820
13,11,5,274
13,11,5,4096
13,11,5,4096
13,11,5,4096
13,11,5,316
13,11,5,820
13,11,5,4096
13,11,5,586
13,11,5,1366
13,11,5,4096
13,11,6,586
13,11,6,106
13,11,6,1366
13,11,6,106
13,11,6,1366
13,11,6,820
13,11,6,1366
13,11,6,4096
13,11,6,66
13,11,6,1366
13,11,6,316
13,11,6,1366
13,11,6,586
13,11,6,586
13,11,6,66
13,11,6,586
13,11,6,316
13,11,6,66
13,11,6,4096
13,11,6,456
13,11,6,1366
13,11,6,586
13,11,6,820
13,11,6,4096
13,11,6,4096
13,11,6,456
13,11,6,4096
13,11,6,4096
13,11,6,586
13,11,6,4096
13,11,6,820
13,11,6,1366
13,11,6,4096
13,11,6,4096
13,11,6,820
13,11,6,118
13,11,6,456
13,11,6,1366
13,11,6,316
13,11,6,1366
13,11,6,106
13,11,6,196
13,11,6,1366
13,11,6,274
13,11,6,106
13,11,6,820
13,11,6,4096
13,11,6,1366
13,11,6,4096
13,11,6,1366
13,11,6,586
13,11,6,64
13,11,6,4096
13,11,6,274
13,11,6,4
13,11,6,1366
13,11,6,586
13,11,6,820
13,11,6,4096
13,11,6,66
13,11,6,4096
13,11,6,4096
13,11,6,106
13,11,6,586
13,11,6,118
13,11,6,14
13,11,6,274
13,11,6,1366
13,11,6,4096
13,11,6,586
13,11,6,196
13,11,6,4096
13,11,6,820
13,11,6,820
13,11,6,1366
13,11,6,820
13,11,6,820
13,11,6,456
13,11,6,586
13,11,6,66
13,11,6,274
13,11,6,66
13,11,6,1366
13,11,6,106
13,11,6,4096
13,11,6,456
13,11,6,456
13,11,6,820
13,11,6,586
13,11,6,820
13,11,6,1366
13,11,6,820
13,11,6,1366
13,11,6,4096
13,11,6,4096
13,11,6,4096
13,11,6,586
13,11,6,4096
13,11,6,66
13,11,6,4096
13,11,7,1366
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,316
13,11,7,316
13,11,7,4096
13,11,7,820
13,11,7,4096
13,11,7,316
13,11,7,4096
13,11,7,4096
13,11,7,456
13,11,7,36
13,11,7,118
13,11,7,46
13,11,7,4096
13,11,7,274
13,11,7,820
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,1366
13,11,7,1366
13,11,7,820
13,11,7,1366
13,11,7,36
13,11,7,4096
13,11,7,820
13,11,7,4096
13,11,7,4096
13,11,7,456
13,11,7,1366
13,11,7,456
13,11,7,274
13,11,7,4096
13,11,7,316
13,11,7,820
13,11,7,4096
13,11,7,4096
13,11,7,820
13,11,7,820
13,11,7,4096
13,11,7,4096
13,11,7,316
13,11,7,820
13,11,7,4096
13,11,7,1366
13,11,7,4096
13,11,7,316
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,820
13,11,7,4096
13,11,7,4096
13,11,7,820
13,11,7,820
13,11,7,4096
13,11,7,820
13,11,7,456
13,11,7,586
13,11,7,456
13,11,7,4096
13,11,7,456
13,11,7,4096
13,11,7,4096
13,11,7,1366
13,11,7,4096
13,11,7,456
13,11,7,4096
13,11,7,586
13,11,7,316
13,11,7,4096
13,11,7,1366
13,11,7,4096
13,11,7,196
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,4096
13,11,7,92
13,11,7,4096
13,11,7,820
13,11,7,4096
13,11,7,316
13,11,7,456
13,11,7,4096
13,11,7,1366
13,11,7,4096
13,11,7,274
13,11,7,4096
13,11,7,4096
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,456
13,11,8,4096
13,11,8,4096
13,11,8,456
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,316
13,11,8,92
13,11,8,4096
13,11,8,106
13,11,8,4096
13,11,8,1366
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,316
13,11,8,4096
13,11,8,1366
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,1366
13,11,8,456
13,11,8,64
13,11,8,820
13,11,8,820
13,11,8,1366
13,11,8,4096
13,11,8,4096
13,11,8,4096
13,11,8,456
13,11,8,4096
13,11,8,456
13,11,8,316
13,11,8,456
13,11,8,1366
13,11,8,1366
13,11,8,586
13,11,8,22
13,11,8,64
13,11,8,4096
13,11,8,456
13,11,8,4096
13,11,8,1366
13,11,8,4096
13,11,8,1366
13,11,8,4096
13,11,8,820
13,11,8,586
13,11,8,1366
13,11,8,274
13,11,8,1366
13,11,8,4096
13,11,8,586
13,11,8,1366
13,11,8,22
13,11,8,4096
13,11,8,316
13,11,8,4096
13,11,8,1366
13,11,8,456
13,11,8,4096
13,11,8,456
13,11,8,1366
13,11,8,4096
13,11,8,4096
13,11,8,456
13,11,8,4096
13,11,8,1366
13,11,8,1366
13,11,8,196
13,11,8,1366
13,11,8,586
13,11,8,4096
13,11,8,106
13,11,8,4096
13,11,8,22
13,11,8,106
13,11,8,456
13,11,8,4096
13,11,8,4096
13,11,8,820
13,11,8,1366
13,11,8,456
13,11,8,274
13,11,8,4096
13,11,8,456
13,11,8,22
13,11,8,456
13,11,8,196
13,11,8,1366
13,11,8,586
13,11,9,4096
13,11,9,4096
13,11,9,820
13,11,9,456
13,11,9,4096
13,11,9,4096
13,11,9,820
13,11,9,4096
13,11,9,4096
13,11,9,586
13,11,9,586
13,11,9,4096
13,11,9,196
13,11,9,118
13,11,9,118
13,11,9,4096
13,11,9,820
13,11,9,4096
13,11,9,1366
13,11,9,316
13,11,9,4096
13,11,9,4096
13,11,9,820
13,11,9,586
13,11,9,586
13,11,9,820
13,11,9,196
13,11,9,16
13,11,9,4096
13,11,9,586
13,11,9,586
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,820
13,11,9,4096
13,11,9,196
13,11,9,1366
13,11,9,4096
13,11,9,196
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,196
13,11,9,1366
13,11,9,1366
13,11,9,4096
13,11,9,4096
13,11,9,196
13,11,9,456
13,11,9,586
13,11,9,118
13,11,9,820
13,11,9,1366
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,456
13,11,9,118
13,11,9,586
13,11,9,586
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,820
13,11,9,586
13,11,9,820
13,11,9,820
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,118
13,11,9,4096
13,11,9,1366
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,456
13,11,9,456
13,11,9,1366
13,11,9,4096
13,11,9,586
13,11,9,1366
13,11,9,820
13,11,9,196
13,11,9,586
13,11,9,4096
13,11,9,316
13,11,9,4096
13,11,9,4096
13,11,9,820
13,11,9,4096
13,11,9,4096
13,11,9,1366
13,11,9,4096
13,11,9,4096
13,11,9,4096
13,11,9,586
13,11,10,1366
13,11,10,4096
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,4096
13,11,10,1366
13,11,10,820
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,1366
13,11,10,820
13,11,10,4096
13,11,10,4096
13,11,10,4096
13,11,10,64
13,11,10,1366
13,11,10,820
13,11,10,456
13,11,10,64
13,11,10,1366
13,11,10,1366
13,11,10,456
13,11,10,64
13,11,10,1366
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,1366
13,11,10,4096
13,11,10,456
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,64
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,456
13,11,10,4096
13,11,10,4096
13,11,10,1366
13,11,10,456
13,11,10,4096
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,64
13,11,10,820
13,11,10,4096
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,4096
13,11,10,456
13,11,10,1366
13,11,10,1366
13,11,10,456
13,11,10,1366
13,11,10,1366
13,11,10,64
13,11,10,1366
13,11,10,1366
13,11,10,64
13,11,10,820
13,11,10,4096
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,1366
13,11,10,64
13,11,10,456
13,11,10,1366
13,11,10,64
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,820
13,11,10,1366
13,11,10,820
13,11,10,456
13,11,10,1366
13,11,10,1366
13,11,10,820
13,11,10,1366
13,11,10,1366
13,11,10,64
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
13,11,11,4096
